Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26,planning_year,model,percent_total,case
cStart,655325594.3700557,5.005849939251517e6,2.1368214917473663e6,4.486410656065561e6,6.893421192826747e6,7.761613358569118e6,5.042364308469098e7,8.991424010580698e6,1.005091570058164e7,1.0167180480760628e8,965254.4525469508,4.458073736398466e6,1.0961334025142253e6,1.684002117225962e7,3.059271319446474e6,2.4652911537737228e7,3.599953706917794e7,1.1093842182750912e7,2.9339684426083703e7,1.851880261038665e7,5.046523934121188e7,1.9036991751864463e7,9.618582460307164e6,8.287205081707444e6,6.927949391282521e6,1.9879219160094085e8,1.8751998591512155e7,2027,TEMOA,0.002,full-base-200
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,TEMOA,0.0,full-base-200
cNetworkExp,322326583.46839875,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,TEMOA,0.001,full-base-200
cVOM,8717636938.688173,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,TEMOA,0.029,full-base-200
cCO2,174051408553.47678,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,TEMOA,0.584,full-base-200
cFix,129770226679.2001,3.8512615404000006e9,2.39172685074e9,2.42968077213e9,7.64035669255e9,5.045331849780001e9,6.90794287798e9,3.4933197662200003e9,4.11033479235e9,7.91118649966e9,5.29597269029e9,9.703706556e7,3.7289696143700004e9,2.5634225334299994e9,3.0516269459500003e9,7.103493500110001e9,1.083735370535e10,3.95532700756e9,2.43177018371e9,2.2635080946800003e9,7.21651866929e9,7.17054288142e9,7.334769814480001e9,6.79842485641e9,4.46538579263e9,9.30362394627e9,2.37133773588e9,2030,TEMOA,0.605,full-base-200
cVar,28877195052.46761,3.0548367166160786e8,1.1977346374213061e9,1.0715479394913892e9,4.559551986187411e9,9.600322811187054e8,1.373721701782357e9,1.0958492985447538e9,1.5019060276842122e9,7.74060428216948e8,1.9348875377899894e8,3.2271016597275734e8,5.605647715880826e8,1.1802467847698839e9,7.881876133670561e8,3.20640411678071e9,5.295383271408646e9,6.369854487299917e7,1.527263442151899e8,8.023255225227614e7,3.339381897962902e8,2.8599449087448406e9,1.4214047128784354e9,3.255458876652654e9,6.093868989823115e8,2.863103147035307e9,2.1387413975510544e8,2030,TEMOA,0.135,full-base-200
cNSE,80929399.83213565,13396.456621167436,12573.398742847143,12271.031437341313,11882.014111694822,8.041555716020145e7,12279.20154906343,12333.170928866472,12272.325303638565,11511.488008146163,12576.89896235587,214426.9020903309,13215.636739776348,13629.326668528834,12781.87549950341,12424.923267529706,13141.382112971285,11965.599216583129,12443.245467765024,12323.979598202652,12692.807731323432,11349.179943663723,12206.89402833313,12348.493285790844,13016.684689304418,11632.178572899213,13147.577356727612,2030,TEMOA,0.0,full-base-200
cStart,3790071338.5494766,4.166101420911635e7,1.0132744324188711e8,1.0073370595421286e8,5.078834299695678e8,9.886390416339879e7,1.3036540814814943e8,1.0000152908456671e8,1.8957709610227984e8,1.2449996303845711e8,1.5519105638729712e7,4.629572173481199e7,4.184969957526743e7,7.277467337022986e7,8.699196374061085e7,4.306335508055287e8,4.4811923361679715e8,1.2814353196896259e7,1.5846210646754334e7,1.168144692186103e7,6.345682132096692e7,1.736799356060424e8,1.3869391658575782e8,3.482044904069189e8,5.006452837817498e7,3.958469692798384e8,4.2685223812937304e7,2030,TEMOA,0.018,full-base-200
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,TEMOA,0.0,full-base-200
cNetworkExp,5508069884.673276,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,TEMOA,0.026,full-base-200
cVOM,7363446712.455638,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,TEMOA,0.034,full-base-200
cCO2,38973848584.26947,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,TEMOA,0.182,full-base-200
cFix,167774527263.90024,5.511381972790001e9,3.6375741596200004e9,4.40960127843e9,9.351885994659998e9,7.40895547614e9,8.711133899979998e9,4.169983132200001e9,4.9698479491e9,1.039239864759e10,6.33375140966e9,1.151549473e8,4.8108505624800005e9,3.25968124413e9,3.80992939168e9,7.138184572160001e9,1.6542009578660002e10,5.64382844669e9,2.8958344566200004e9,2.8910131360699997e9,8.686090661749998e9,8.469013279590001e9,8.797316417980001e9,8.89742713352e9,5.04966464505e9,1.3066746645859999e10,2.8052682241899996e9,2035,TEMOA,0.65,full-base-200
cVar,36287964621.44369,2.7839498378119135e8,1.712251088773617e9,2.1431668007882457e9,5.382020209634377e9,1.1531995659391167e9,2.25765022326002e9,1.3090098924283485e9,1.9659428388346117e9,1.648360346253178e9,4.656376155056849e8,1.705043057518333e8,4.469282691906226e8,1.0616785015358932e9,6.649405230632976e8,2.454555855992235e9,9.220587659310917e9,4.866875819885149e7,1.3514284958429942e8,7.517974236183923e7,2.4906916745801818e8,3.420631121451812e9,2.0455968416069982e9,4.045511336649945e9,5.991599581117456e8,3.6844285882551804e9,1.3187704883138333e8,2035,TEMOA,0.141,full-base-200
cNSE,373650883.8221586,16402.344127194083,16788.320816651634,17937.795461086127,17618.72279583288,3.6067163971969974e8,16887.119967678962,16380.00390318377,16584.13401502144,16541.345821596726,17319.436148524772,1.2577284462705089e7,16271.57245189795,17007.957651692486,16761.370774896866,17238.414828191726,18235.60112815065,14909.60282726886,15347.235726676754,15008.081633361704,15797.050050795364,16390.816853503908,17309.34454410608,17636.35888419619,17583.910025992078,17962.53910787783,16040.560205001522,2035,TEMOA,0.001,full-base-200
cStart,6606257643.96922,8.490130585003522e7,2.0791020364343783e8,3.174862174751278e8,7.667771869566537e8,1.8355105765680888e8,2.784025645444895e8,1.6118094384093687e8,3.2357886111728334e8,2.7169284434191746e8,5.895531846520545e7,6.45303099819156e7,5.378470669892867e7,8.059546409884483e7,1.3550422345649293e8,5.085552575037746e8,9.685113720203665e8,1.9136432135656185e7,1.9881735285970327e7,1.2539438116734922e7,8.059162445836768e7,3.671931650753644e8,2.704263385667555e8,6.170383160302237e8,9.586947637161778e7,6.178828588636402e8,3.9780421412771456e7,2035,TEMOA,0.026,full-base-200
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,TEMOA,0.0,full-base-200
cNetworkExp,8419444792.6544485,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,TEMOA,0.033,full-base-200
cVOM,10482129471.079506,,,,,,,,,,,,,,,,,,,,,,,,,,,2035,TEMOA,0.041,full-base-200
cCO2,28058084663.149036,,,,,,,,,,,,,,,,,,,,,,,,,,,2035,TEMOA,0.109,full-base-200
cFix,190866031129.66,6.619883522010001e9,4.14536077871e9,6.02792096134e9,1.0556822682619999e10,1.0002693512789999e10,9.556195781200003e9,4.351814071050001e9,5.555447470559999e9,1.2043879788890003e10,7.92781203681e9,3.1042638304999995e8,5.056710088330001e9,3.5678145198000007e9,4.0908285095099993e9,7.0662003102699995e9,1.9096733871159996e10,6.220111818400002e9,3.2080823630699997e9,3.2912377158600006e9,9.33226257413e9,9.146256657089998e9,9.698507073069998e9,9.830672599269999e9,6.094862904690001e9,1.505666697739e10,3.0108261585899997e9,2040,TEMOA,0.661,full-base-200
cVar,40691953375.550766,2.9137059246308565e8,2.1599418421902175e9,2.748914660453132e9,5.766379925609523e9,1.0407725162921877e9,2.541451259863133e9,1.4593364497321625e9,2.2484397933210883e9,2.0359681990828412e9,1.0444876285223887e9,1.5341916984261417e8,4.228313253984766e8,1.0360696044703777e9,6.044501080304058e8,2.1004790334718864e9,1.1209189884415575e10,1.4430470856499064e8,1.34395281603103e8,7.971712797044803e7,2.179856712664922e8,3.813760233004606e9,2.189231131590717e9,4.332924381988822e9,6.391384583291183e8,4.066497672785351e9,1.1137257889309616e8,2040,TEMOA,0.141,full-base-200
cNSE,541708663.5753932,10765.157691865374,11256.005121529433,10767.28018103054,10095.441789047634,5.3064985463644385e8,10688.652398931235,11364.168077830742,10149.779076807856,8955.044210709288,5.880261718055686e6,4.934047434797042e6,12101.254867438696,12505.692131762871,10964.273478524527,9896.043060530572,10436.001236706714,10240.203037078205,10652.890549865173,10418.187263772783,10051.580440483436,10582.731225226227,10253.914778960352,10098.353330465474,10842.917416512799,9879.15696203917,11535.05776675063,2040,TEMOA,0.002,full-base-200
cStart,9055235593.92634,1.2400611823972338e8,3.89220846832341e8,5.730870607941287e8,1.0160560476694031e9,1.5324997342766988e8,3.8838956539452165e8,2.047432769332352e8,4.446980490573483e8,3.90705544214766e8,1.7633144550386572e8,5.770722209504729e7,5.760538428176401e7,1.0065128621037091e8,1.501240718684483e8,5.2613999974968463e8,1.3379594209907486e9,4.8546155610185646e7,2.4937231282502443e7,1.6630642705760391e7,9.654242805042629e7,5.1219089221712047e8,3.8438243319019926e8,8.154261705612257e8,1.571007903494215e8,8.63400052964159e8,4.540348373230534e7,2040,TEMOA,0.031,full-base-200
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,TEMOA,0.0,full-base-200
cNetworkExp,10405089377.693928,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,TEMOA,0.036,full-base-200
cVOM,11900875863.602314,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,TEMOA,0.041,full-base-200
cCO2,25424302696.437077,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,TEMOA,0.088,full-base-200
cFix,217329958683.35004,7.831871948580001e9,5.15691111057e9,7.41660818266e9,1.166164013427e10,1.1247064792740002e10,1.040793430045e10,4.731716443669999e9,6.23305955132e9,1.3785896934400002e10,9.850540981009998e9,4.3358593036e8,5.415937723460001e9,3.7445463815299997e9,4.7570088172699995e9,7.82473127158e9,2.1322285495009995e10,7.5074547057e9,3.520331454390001e9,3.6896094644000006e9,1.0514061912170002e10,1.0062930867140001e10,1.0986138934630001e10,1.1395115782789999e10,7.627017121620001e9,1.688715745941e10,3.3188009822200003e9,2045,TEMOA,0.665,full-base-200
cVar,46194970239.55882,2.873203340195837e8,2.675338468655041e9,3.598107555741596e9,6.54008970217922e9,1.051724633106445e9,2.779007812563075e9,1.6577097197910292e9,2.5626454999045963e9,2.623956769627028e9,1.4637968722249248e9,1.5374400841122398e8,4.2420840800745374e8,1.034986636143701e9,5.885087344513646e8,1.9733611259788373e9,1.3130874847184505e10,1.5775562776871693e8,1.3864354181846508e8,8.36292768662743e7,2.1676610692624763e8,4.460308254887567e9,2.5571210184155235e9,4.726586934776902e9,6.230398545669708e8,4.434967170726819e9,1.0381210803366478e8,2045,TEMOA,0.141,full-base-200
cNSE,664921854.7425219,6.068338457871428e6,11877.895549154397,11506.981480378923,11435.801434891153,6.311674926528441e8,11805.340278847325,11710.87385243846,11488.026230750635,5.397638317534418e6,4.907020085287473e6,1.7133803552148156e7,12455.740083456867,12541.083408246699,12073.35945491569,11679.555329291717,11936.826527122426,11467.673254247222,11844.725277385052,11851.076692967976,11631.161849322252,11452.057418530563,11584.380942658634,11506.1763482269,11929.859428874415,11497.899904272212,12285.182080497298,2045,TEMOA,0.002,full-base-200
cStart,10156953479.983885,1.1058390388395774e8,4.6554081144268805e8,6.47944791224641e8,1.1392716885153658e9,1.5268415207086223e8,4.378459663737997e8,2.4104379768809292e8,5.204012210540087e8,4.8211461251532346e8,2.1856173549876237e8,5.0255290870965436e7,5.665626773799091e7,1.0198450121789734e8,1.4667619402576488e8,4.852688094391091e8,1.471147053993919e9,5.179811187878362e7,2.7341411210515894e7,1.8280572383244928e7,1.015435263025476e8,6.401189376962118e8,4.811558148338337e8,9.574846824109662e8,1.3285331898101029e8,9.724027522624106e8,4.599355447074016e7,2045,TEMOA,0.031,full-base-200
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,TEMOA,0.0,full-base-200
cNetworkExp,12407369872.659288,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,TEMOA,0.038,full-base-200
cVOM,13853040783.24487,,,,,,,,,,,,,,,,,,,,,,,,,,,2045,TEMOA,0.042,full-base-200
cCO2,26282607475.200127,,,,,,,,,,,,,,,,,,,,,,,,,,,2045,TEMOA,0.08,full-base-200
cFix,237179563824.9101,8.78070392947e9,5.990924501710001e9,9.178505686320002e9,1.2811677997599998e10,1.1644821819e10,1.1041989903060001e10,5.027134631950002e9,6.80260702002e9,1.471624500984e10,1.1679960935700003e10,5.0197238331e8,5.593419997370001e9,4.07206555482e9,5.76079238661e9,8.30953724707e9,2.231485098807e10,8.12301498304e9,3.99438084084e9,4.06371497668e9,1.0772488299630001e10,1.1104421753030003e10,1.18778547884e10,1.2121964690630001e10,8.552244829219999e9,1.8638515392839996e10,3.7037532786799994e9,2050,TEMOA,0.688,full-base-200
cVar,46736757059.816986,2.704785517038359e8,2.7654847829897337e9,3.5506268772618504e9,6.630308781099319e9,1.0223103684117707e9,3.242654150489273e9,1.815487181102974e9,2.8712533661673923e9,2.5814870081365542e9,1.5866899815288093e9,1.348319962384983e8,3.259488574859171e8,1.0991760172576613e9,5.136616981726705e8,1.8560814599210157e9,1.3101594444553986e10,1.3985020718018457e8,1.3094388891109675e8,7.749821896376081e7,1.8201091960662085e8,4.570558105742251e9,2.5591032788545003e9,4.555895035568613e9,5.596157935154552e8,4.69593758049171e9,8.073802016414024e7,2050,TEMOA,0.136,full-base-200
cNSE,644372872.0309627,1.2936924910767574e7,51031.98288410339,51378.801136996866,52409.84210215542,5.735368730848243e8,51179.21493280999,3.2720974331232104e6,51204.98925655767,3.177281561052146e7,1.3960973983569544e7,7.864285251365478e6,51294.733559748056,51175.01976259521,51217.966775580666,52569.199531151105,51671.83495800392,51058.934819655115,50395.09944610893,50178.066986135076,51151.297446315526,52751.81203714431,51285.02233749935,51404.96836215407,52311.841350720206,52115.97167658137,51115.15743822018,2050,TEMOA,0.002,full-base-200
cStart,9719004297.973362,9.250485091195111e7,4.88529639645694e8,5.495080358567009e8,1.2182393063620625e9,1.4393547601787224e8,4.471276914781683e8,2.2735725370986012e8,5.405787637020016e8,3.99138564550057e8,1.9226196657138696e8,3.695093171526936e7,4.537826776024321e7,1.0104974289030525e8,9.696877773520043e7,3.9734956458993936e8,1.414928438509544e9,3.978311898341727e7,2.013130759952413e7,1.4270597673610631e7,8.209737729154828e7,6.557959546186855e8,4.567221211254492e8,9.664389589304992e8,9.31662150005466e7,9.575592340668535e8,4.123214067721879e7,2050,TEMOA,0.028,full-base-200
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,TEMOA,0.0,full-base-200
cNetworkExp,12974661277.673616,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,TEMOA,0.038,full-base-200
cVOM,14183469511.694847,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,TEMOA,0.041,full-base-200
cCO2,23471713108.858852,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,TEMOA,0.068,full-base-200
cFix,63416618119.0,2.335458938e9,9.0635084e8,8.36524536e8,1.745265245e9,1.9407603735e9,4.1400237159e9,1.4262145821e9,2.3970599214e9,3.512113657e9,2.393647218e9,1.04410532e8,1.388397187e9,2.49111657e9,1.213366928e9,4.051532861e9,4.4257145337e9,2.1311269776e9,1.322431379e9,1.7013259784e9,2.228092665e9,4.3368927269e9,4.273101444e9,3.08539732e9,2.6269326712e9,5.3231152583e9,1.08024406e9,2027,USENSYS,0.213,full-base-200
cVar,50934709319.151825,1.2480756293269916e9,1.6825681488416617e9,1.720035492934499e9,6.27756357377353e9,2.234974386957818e9,1.6052420619530125e9,1.7275633165245042e9,3.653901919649383e9,2.1089423051953425e9,1.03885093900864e9,7.033160862662178e8,1.0825735244771993e9,1.7588839406497939e9,1.724530435820581e9,5.614691367893557e9,5.273673051569115e9,3.82981155681178e8,6.208524656857046e8,2.876598270720297e8,1.1959279584415624e9,3.369728161022916e9,2.85742402930948e9,4.64347233469195e9,1.7461012970906274e9,4.611177816978637e9,4.873259106188031e8,2027,USENSYS,0.171,full-base-200
cNSE,981547.9900479484,17320.667863420815,17829.201235292454,17960.868841683987,18825.193230990717,526303.6724778306,18473.822146318813,18038.58000824712,18596.260251207575,18797.83085717172,18047.61161449081,18003.85110252144,17904.644818527493,18113.846110285507,18419.307582210768,18975.723753389175,18686.916282506387,17268.500140218144,18037.029884850457,17750.245921048972,18050.812292037634,18522.69501195039,18420.781980400763,18786.42861206863,17981.19138742827,19215.63007250698,17216.67656937733,2027,USENSYS,0.0,full-base-200
cStart,623779445.9297571,4.503677388198404e6,1.7734334700401407e6,3.5439067584936516e6,6.477320405606304e6,3.8656859116050988e6,4.8678999136194244e7,9.284720657322325e6,9.503012842230331e6,9.887808336501299e7,799874.4674124763,4.271001346269666e6,312571.4904900292,1.6519707662302436e7,2.681611045910053e6,2.4341524441162344e7,3.700228318921431e7,1.0419924239528311e7,2.7759927576891683e7,1.7146798931029517e7,4.7468169871529855e7,1.896646511352226e7,9.239343536173053e6,8.423733191646265e6,6.018448005033088e6,1.881834434421229e8,1.771577844475553e7,2027,USENSYS,0.002,full-base-200
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,USENSYS,0.0,full-base-200
cNetworkExp,428234237.96567315,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,USENSYS,0.001,full-base-200
cVOM,8723327818.331963,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,USENSYS,0.029,full-base-200
cCO2,174070423972.35532,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,USENSYS,0.584,full-base-200
cFix,129472538912.70004,3.719120198e9,2.486898641e9,2.5839506865e9,7.6734820199e9,5.3343765755e9,6.9754521626e9,3.5484540308e9,4.321474783e9,7.6966389458e9,4.7431352711e9,9.0716512e7,3.6776188358e9,2.662779689e9,3.049983782e9,7.189863772700001e9,1.08179933002e10,3.9922182976e9,2.456317462e9,2.1586660213e9,6.7256130858e9,7.1710152124e9,7.3061976e9,7.0456867835e9,4.4286880094e9,9.4673404758e9,2.148856759e9,2030,USENSYS,0.605,full-base-200
cVar,29249329699.440205,3.230190470221052e8,1.1873979591249068e9,1.228016170057859e9,4.556173129852124e9,1.064345904532725e9,1.3837951909158175e9,1.125272965364459e9,1.6183212024936566e9,8.802942756018227e8,2.1314107211595246e8,2.299576758109904e8,5.584282250858866e8,1.1790619664622765e9,7.750538375380647e8,3.1886522828725905e9,5.282797245202928e9,5.70339872537923e7,1.5482049086500925e8,7.971378606521624e7,3.402560195229989e8,2.906841750065873e9,1.4163685529680216e9,3.3815314345855145e9,6.105774392415603e8,2.8253048032160125e9,2.0563658230766255e8,2030,USENSYS,0.137,full-base-200
cNSE,128715.88586858672,5170.542405082175,5101.913748622053,4867.946760262625,4667.485812069606,5065.759095091458,4814.388509602708,5016.0500138992775,4820.833134570465,4536.751439019377,5096.832383011648,5232.68930734402,5143.008545297813,5216.777414771848,4982.383275854097,4786.5818710379035,5077.982223258941,4789.45995577804,5015.698625236659,5223.054283518313,4943.133188435682,4536.359426618817,4801.708692598941,4882.783766817478,5169.441714701696,4582.0821100771045,5174.238166005938,2030,USENSYS,0.0,full-base-200
cStart,3746786673.354397,4.296668297288812e7,9.979019997952883e7,1.1276530949813509e8,5.049630352212003e8,1.0642134467322846e8,1.2498498202755481e8,9.574286790779112e7,1.94753769184549e8,1.2803969681334436e8,1.7752313098527215e7,4.078745212110162e7,3.757683179635287e7,6.971307105996956e7,8.623227220820811e7,4.24296915830873e8,4.3889589857068175e8,1.0895425992479261e7,1.4645248370817324e7,1.0195970047741856e7,6.334974086726671e7,1.6932781182846296e8,1.3625245455115372e8,3.534696941345395e8,4.73042247805695e7,3.762882986120358e8,3.937516120544061e7,2030,USENSYS,0.018,full-base-200
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,USENSYS,0.0,full-base-200
cNetworkExp,5662266047.441788,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,USENSYS,0.026,full-base-200
cVOM,7522483296.6938505,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,USENSYS,0.035,full-base-200
cCO2,38250173234.58261,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,USENSYS,0.179,full-base-200
cFix,167379113667.6,5.28457302e9,3.591651068e9,4.4833919275e9,9.3978074015e9,8.1557226547e9,8.714373925599998e9,4.2435748908e9,5.4485807575e9,1.00507190248e10,6.159249151299999e9,2.30060046e8,4.8276898028e9,3.3351554741e9,4.0108777052e9,6.930222072700001e9,1.66707477722e10,5.401629628299999e9,3.134866259e9,2.6802483923e9,7.7497535259e9,8.4629166957e9,8.821942432e9,8.999483435e9,5.0620202126e9,1.30286098098e10,2.5032465823e9,2035,USENSYS,0.649,full-base-200
cVar,36957497536.23624,3.100728408757071e8,1.7368382882816343e9,2.2967032211637063e9,5.313598828790849e9,1.1854645715489597e9,2.282338670560221e9,1.3922957664698744e9,2.3418025710048766e9,1.8061835800248117e9,3.1180023121802175e8,1.230515269213245e8,4.124875389024205e8,1.0568971566140172e9,6.262260207432119e8,2.350304042761774e9,9.389496449521563e9,3.9528388652576864e7,1.333552938972696e8,7.536624052079916e7,2.5193388513837945e8,3.4516081386035714e9,2.0435791819443421e9,4.287197302975877e9,6.017789634322215e8,3.7321035522392693e9,1.3412261938598335e8,2035,USENSYS,0.143,full-base-200
cNSE,524679.0032089347,19703.202738128595,20604.591255181105,21504.7031571853,20572.693172328345,21350.91832624522,20522.34344168786,20614.281505418985,20585.348554852975,19078.83724190302,19944.005631671334,21055.445688818763,20354.594070543175,19020.131341907625,20381.738226066278,20126.963311684613,21062.296016487504,18929.193517283395,19205.55224344056,18295.060667191334,19100.843402425442,19935.738259382357,20771.585269083025,20837.67139131335,20879.229691117802,21343.556293466525,18898.47879411539,2035,USENSYS,0.0,full-base-200
cStart,6636067512.612615,9.296353788806772e7,2.0632938056491712e8,3.2801953293453676e8,7.874910924788355e8,2.0562407686291203e8,2.746259066127498e8,1.5983008326343843e8,3.645191750695333e8,2.889230700157631e8,5.404418089234474e7,5.162052600016263e7,4.3265511222154975e7,7.92763197887947e7,1.3184486200764033e8,4.9773994342689854e8,9.358486360466444e8,1.6138742241344836e7,1.793455222894338e7,1.1280857936509255e7,8.168482596419097e7,3.6061699227979445e8,2.7158819359836054e8,6.126579895974782e8,9.14755297300821e7,6.310469854943825e8,3.967700846610472e7,2035,USENSYS,0.026,full-base-200
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,USENSYS,0.0,full-base-200
cNetworkExp,8846328222.89614,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,USENSYS,0.034,full-base-200
cVOM,10728637335.975122,,,,,,,,,,,,,,,,,,,,,,,,,,,2035,USENSYS,0.042,full-base-200
cCO2,27457172810.73848,,,,,,,,,,,,,,,,,,,,,,,,,,,2035,USENSYS,0.106,full-base-200
cFix,190674555256.2,6.2474075855e9,4.0450011009e9,5.9352575692e9,1.05706212955e10,1.10736255337e10,9.613940276599998e9,4.4216129738e9,6.2934962275e9,1.18435796958e10,7.490430258299999e9,5.74208076e8,5.4046672458e9,3.3983060667e9,4.2401837832e9,7.673710987700001e9,1.85275558352e10,6.148778197299999e9,3.301047746e9,2.9806168163e9,7.9339243104e9,9.183641703099998e9,9.742217435e9,1.0191010244e10,6.023581143599999e9,1.51179157188e10,2.6982174303e9,2040,USENSYS,0.659,full-base-200
cVar,41689909377.712234,3.148876713151113e8,2.168777842248949e9,3.4995060156021986e9,5.751880017819781e9,1.1040049533328052e9,2.5313365641497188e9,1.549357056240046e9,2.6198418102106953e9,2.2498235049440002e9,8.16545429049506e8,1.2900022852398296e8,3.8976846498534334e8,1.0243964055841484e9,5.575538604137284e8,2.0454355323906748e9,1.085706297382567e10,4.1226896421443415e8,1.2971074665215151e8,8.036071341160792e7,2.2338304946538937e8,3.9220743246582775e9,2.1702952900860853e9,4.38362830600621e9,7.099728955851778e8,4.159511984947074e9,1.0746064464999533e8,2040,USENSYS,0.144,full-base-200
cNSE,12886322.497819183,30455.154331588332,30075.494375537193,29555.777636195075,29687.294369820807,30017.350184379447,29902.74698559934,30526.96088254306,29573.404191659236,29840.362939087696,1.2137626023614118e7,30471.246259332966,30171.382819965642,30577.99243573035,29993.174290075196,29701.041406100434,30011.67904047239,29910.304129744167,29945.477933728922,30228.306153060632,29881.138006705838,29666.382570970338,29646.402323392635,29457.77024297649,29870.636159623984,29286.623444477795,30242.37109249155,2040,USENSYS,0.0,full-base-200
cStart,9208963178.948065,1.4098396300270793e8,3.9157449268834674e8,7.397976183189886e8,1.038801099834438e9,1.94685766530602e8,3.705903795553566e8,2.018073258044056e8,5.07305800183296e8,4.2116574363345647e8,1.6100017094755158e8,3.901537164165321e7,4.7389342061340936e7,9.812706891882624e7,1.2865445550017588e8,4.903002895109204e8,1.1959660972648807e9,1.0476603816785075e8,2.2178667409309242e7,1.5547452744847925e7,1.0177662802540812e8,5.069766750648199e8,3.7463101484333986e8,8.056492193418272e8,1.8240551833717218e8,8.801469241077636e8,4.772005550847841e7,2040,USENSYS,0.032,full-base-200
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,USENSYS,0.0,full-base-200
cNetworkExp,10231863566.008963,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,USENSYS,0.035,full-base-200
cVOM,12217935872.636944,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,USENSYS,0.042,full-base-200
cCO2,25177993589.26164,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,USENSYS,0.087,full-base-200
cFix,217033822006.80008,7.5839172655e9,5.1140450209e9,7.3955365417e9,1.16359002715e10,1.24493608007e10,1.0402440191599998e10,4.8238532628e9,7.1743409795e9,1.35593818723e10,9.2699771093e9,7.51131715e8,6.204068971e9,3.5663554937e9,5.4905855757e9,8.4972851475e9,1.98512149029e10,7.3626658965e9,3.4641265852e9,3.4230376888e9,8.652633949400002e9,1.0203051989099998e10,1.096869419e10,1.17710030125e10,7.491591377799999e9,1.69687254836e10,2.9588967123e9,2045,USENSYS,0.663,full-base-200
